gcc_name11, mb_cat11, ste_name11, sa3_name11, sa2_main11, ste_code11, sa3_code11, sa4_name11, persons_usually_resident, sa4_code11, sa2_name11, gcc_code11, mb_code11, dwellings, sa1_main11
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",129,"116","Mount Druitt - Whalan","1GSYD","10108780000",34,"11603131727"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",96,"116","Bidwill - Hebersham - Emerton","1GSYD","10108880000",31,"11603131302"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",171,"116","Mount Druitt - Whalan","1GSYD","10108790000",56,"11603131727"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",136,"116","Mount Druitt - Whalan","1GSYD","10108800000",43,"11603131726"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",124,"116","Mount Druitt - Whalan","1GSYD","10108810000",45,"11603131726"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",103,"116","Mount Druitt - Whalan","1GSYD","10108820000",38,"11603131723"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10108830000",0,"11603131726"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",187,"116","Mount Druitt - Whalan","1GSYD","10108840000",53,"11603131726"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",150,"116","Bidwill - Hebersham - Emerton","1GSYD","10109020000",48,"11603131319"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",135,"116","Mount Druitt - Whalan","1GSYD","10108850000",45,"11603131726"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031316","1","11603","Sydney - Blacktown",114,"116","Lethbridge Park - Tregear","1GSYD","10108860000",39,"11603131616"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",88,"116","Bidwill - Hebersham - Emerton","1GSYD","10108870000",32,"11603131302"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",34,"116","Bidwill - Hebersham - Emerton","1GSYD","10108890000",15,"11603131302"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",151,"116","Bidwill - Hebersham - Emerton","1GSYD","10108900000",46,"11603131303"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",157,"116","Bidwill - Hebersham - Emerton","1GSYD","10108910000",50,"11603131303"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",119,"116","Bidwill - Hebersham - Emerton","1GSYD","10108920000",43,"11603131303"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",156,"116","Bidwill - Hebersham - Emerton","1GSYD","10108930000",53,"11603131304"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",278,"116","Bidwill - Hebersham - Emerton","1GSYD","10108940000",101,"11603131304"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",131,"116","Bidwill - Hebersham - Emerton","1GSYD","10108950000",42,"11603131311"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",167,"116","Bidwill - Hebersham - Emerton","1GSYD","10108960000",51,"11603131303"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",235,"116","Bidwill - Hebersham - Emerton","1GSYD","10108970000",71,"11603131311"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",193,"116","Bidwill - Hebersham - Emerton","1GSYD","10108980000",67,"11603131312"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",130,"116","Bidwill - Hebersham - Emerton","1GSYD","10108990000",36,"11603131312"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",0,"116","Bidwill - Hebersham - Emerton","1GSYD","10109000000",0,"11603131320"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",179,"116","Bidwill - Hebersham - Emerton","1GSYD","10109010000",57,"11603131319"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",127,"116","Bidwill - Hebersham - Emerton","1GSYD","10109030000",42,"11603131320"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",162,"116","Bidwill - Hebersham - Emerton","1GSYD","10109040000",52,"11603131320"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",70,"116","Bidwill - Hebersham - Emerton","1GSYD","10109050000",25,"11603131320"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",110,"116","Bidwill - Hebersham - Emerton","1GSYD","10109060000",35,"11603131322"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",117,"116","Bidwill - Hebersham - Emerton","1GSYD","10109480000",42,"11603131352"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",110,"116","Bidwill - Hebersham - Emerton","1GSYD","10109071000",36,"11603131320"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",166,"116","Bidwill - Hebersham - Emerton","1GSYD","10109072000",42,"11603131322"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",0,"116","Bidwill - Hebersham - Emerton","1GSYD","10109080000",0,"11603131322"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",214,"116","Bidwill - Hebersham - Emerton","1GSYD","10109091000",68,"11603131321"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",163,"116","Bidwill - Hebersham - Emerton","1GSYD","10109100000",48,"11603131301"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",104,"116","Bidwill - Hebersham - Emerton","1GSYD","10109110000",34,"11603131301"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",160,"116","Bidwill - Hebersham - Emerton","1GSYD","10109120000",51,"11603131330"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",126,"116","Bidwill - Hebersham - Emerton","1GSYD","10109130000",44,"11603131330"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",148,"116","Bidwill - Hebersham - Emerton","1GSYD","10109141000",48,"11603131323"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",235,"116","Bidwill - Hebersham - Emerton","1GSYD","10109142000",83,"11603131323"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",131,"116","Bidwill - Hebersham - Emerton","1GSYD","10109150000",42,"11603131332"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",112,"116","Bidwill - Hebersham - Emerton","1GSYD","10109160000",40,"11603131332"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",171,"116","Bidwill - Hebersham - Emerton","1GSYD","10109170000",57,"11603131333"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",129,"116","Bidwill - Hebersham - Emerton","1GSYD","10109180000",40,"11603131333"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",187,"116","Bidwill - Hebersham - Emerton","1GSYD","10109190000",59,"11603131337"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",147,"116","Bidwill - Hebersham - Emerton","1GSYD","10109200000",47,"11603131337"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",185,"116","Bidwill - Hebersham - Emerton","1GSYD","10109210000",70,"11603131341"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",166,"116","Bidwill - Hebersham - Emerton","1GSYD","10109220000",50,"11603131341"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",104,"116","Bidwill - Hebersham - Emerton","1GSYD","10109231000",43,"11603131317"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",108,"116","Bidwill - Hebersham - Emerton","1GSYD","10109232000",41,"11603131317"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",118,"116","Bidwill - Hebersham - Emerton","1GSYD","10109240000",40,"11603131346"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",103,"116","Bidwill - Hebersham - Emerton","1GSYD","10109250000",35,"11603131346"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",171,"116","Bidwill - Hebersham - Emerton","1GSYD","10109270000",53,"11603131347"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",118,"116","Bidwill - Hebersham - Emerton","1GSYD","10109280000",30,"11603131315"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",172,"116","Bidwill - Hebersham - Emerton","1GSYD","10109290000",52,"11603131315"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",148,"116","Bidwill - Hebersham - Emerton","1GSYD","10109500000",52,"11603131351"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",226,"116","Bidwill - Hebersham - Emerton","1GSYD","10109300000",78,"11603131347"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",145,"116","Bidwill - Hebersham - Emerton","1GSYD","10109310000",54,"11603131347"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",195,"116","Bidwill - Hebersham - Emerton","1GSYD","10109320000",58,"11603131340"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",107,"116","Bidwill - Hebersham - Emerton","1GSYD","10109330000",41,"11603131336"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",160,"116","Bidwill - Hebersham - Emerton","1GSYD","10109340000",50,"11603131336"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",76,"116","Bidwill - Hebersham - Emerton","1GSYD","10109430000",31,"11603131313"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",154,"116","Bidwill - Hebersham - Emerton","1GSYD","10109440000",50,"11603131313"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",164,"116","Bidwill - Hebersham - Emerton","1GSYD","10109350000",59,"11603131336"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",183,"116","Bidwill - Hebersham - Emerton","1GSYD","10109360000",62,"11603131339"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",107,"116","Mount Druitt - Whalan","1GSYD","10109930000",45,"11603131740"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",188,"116","Bidwill - Hebersham - Emerton","1GSYD","10109370000",52,"11603131335"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",111,"116","Bidwill - Hebersham - Emerton","1GSYD","10109381000",36,"11603131335"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",80,"116","Bidwill - Hebersham - Emerton","1GSYD","10109382000",22,"11603131338"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",165,"116","Bidwill - Hebersham - Emerton","1GSYD","10109390000",59,"11603131338"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",119,"116","Bidwill - Hebersham - Emerton","1GSYD","10109400000",44,"11603131335"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",91,"116","Bidwill - Hebersham - Emerton","1GSYD","10109410000",34,"11603131334"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",138,"116","Bidwill - Hebersham - Emerton","1GSYD","10109420000",44,"11603131334"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",201,"116","Mount Druitt - Whalan","1GSYD","10109820000",54,"11603131745"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",135,"116","Bidwill - Hebersham - Emerton","1GSYD","10109450000",52,"11603131310"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",181,"116","Bidwill - Hebersham - Emerton","1GSYD","10109460000",52,"11603131310"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",106,"116","Mount Druitt - Whalan","1GSYD","10110020000",47,"11603131737"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",126,"116","Bidwill - Hebersham - Emerton","1GSYD","10109510000",46,"11603131351"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",100,"116","Bidwill - Hebersham - Emerton","1GSYD","10109520000",35,"11603131351"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",181,"116","Bidwill - Hebersham - Emerton","1GSYD","10109530000",58,"11603131350"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031313","1","11603","Sydney - Blacktown",122,"116","Bidwill - Hebersham - Emerton","1GSYD","10109540000",39,"11603131350"
